role_id	gateway_id	char_level	pet_sheet	pet_sheet_name	pet_level	pet_savvy	pet_grow	pet_skill_num	pet_equip_level_plus
10467011	146107	78	040001022.pet	成年-剑灵	54	0	11900	4	6
10467011	146107	78	040001001.pet	成年-灵狐	1	0	11400	2	6
10467011	146107	78	040001005.pet	成年-飞兔	40	0	12000	4	6
10467011	146107	78	040005048.pet	变异-巧虎	71	1000	16300	10	6
10467011	146107	78	040005011.pet	新手-灵貂小宝	23	0	15500	3	6
10467367	146107	80	040005048.pet	变异-巧虎	66	0	17000	4	6
10467367	146107	80	040005011.pet	新手-灵貂小宝	68	0	14100	4	6
10467367	146107	80	040002060.pet	变异-闪电虎	66	0	14800	3	6
10467367	146107	80	040002060.pet	变异-闪电虎	67	1000	15300	3	6
10472485	146102	106	040001022.pet	成年-剑灵	1	0	11900	4	6
10472485	146102	106	040005048.pet	变异-巧虎	93	1000	16200	5	6
10472485	146102	106	040002018.pet	宝宝-灵貂小宝·�	103	0	19200	4	6
10472485	146102	106	040003026.pet	变异-黑熊	106	26000	22200	5	18
10474107	146107	86	040005011.pet	新手-灵貂小宝	24	0	15100	3	6
10474107	146107	86	040005048.pet	变异-巧虎	80	2000	19500	4	6
10474107	146107	86	040002060.pet	变异-闪电虎	1	0	15400	3	6
10474107	146107	86	040002060.pet	变异-闪电虎	1	0	14400	3	6
10474107	146107	86	040002060.pet	变异-闪电虎	1	0	16600	3	6
10474521	146107	100	040002018.pet	宝宝-灵貂小宝·�	71	2000	20000	8	6
10474521	146107	100	040002018.pet	宝宝-灵貂小宝·�	88	3000	21100	4	6
10474724	146098	100	040002060.pet	变异-闪电虎	1	0	15300	3	6
10474724	146098	100	040005011.pet	新手-灵貂小宝	77	0	14900	3	6
10474724	146098	100	040005048.pet	变异-巧虎	96	1000	19500	4	6
10477908	146107	107	040003012.pet	变异-青鸟	107	17000	19500	6	12
10477908	146107	107	040005048.pet	变异-巧虎	67	1000	16400	3	6
10477908	146107	107	040001001.pet	成年-灵狐	1	0	12100	3	6
10477908	146107	107	040003018.pet	变异-灵貂小宝·�	106	15000	22500	4	12
10477908	146107	107	040002018.pet	宝宝-灵貂小宝·�	1	0	21100	9	6
10477908	146107	107	040002018.pet	宝宝-灵貂小宝·�	79	5000	20900	8	8
10481236	146107	94	040003014.pet	神兽-熊元帅	1	0	22900	6	6
10481236	146107	94	040005011.pet	新手-灵貂小宝	48	0	16400	3	6
10481236	146107	94	040003025.pet	变异-追夜犬	84	0	17600	10	6
10481236	146107	94	040005048.pet	变异-巧虎	1	0	16800	4	6
10481283	146086	99	040003022.pet	变异-剑灵	1	0	16100	4	6
10481283	146086	99	040005048.pet	变异-巧虎	81	0	15800	8	6
10481283	146086	99	040005011.pet	新手-灵貂小宝	84	0	14500	3	6
10483054	146107	94	040005048.pet	变异-巧虎	93	1000	16500	5	12
10483054	146107	94	040002060.pet	变异-闪电虎	59	0	15300	3	6
10483054	146107	94	040002060.pet	变异-闪电虎	59	0	15500	3	6
10483521	146102	103	040005048.pet	变异-巧虎	87	0	16000	4	6
10483521	146102	103	040005011.pet	新手-灵貂小宝	67	0	15500	3	6
10484084	146086	78	040005011.pet	新手-灵貂小宝	77	0	15200	3	6
10484084	146086	78	040002060.pet	变异-闪电虎	77	0	15700	3	6
10484327	146098	98	040005011.pet	新手-灵貂小宝	50	0	15400	3	6
10484327	146098	98	040005048.pet	变异-巧虎	91	0	16700	5	6
10484327	146098	98	040003012.pet	变异-青鸟	94	0	21900	10	6
10487023	146098	102	040005048.pet	变异-巧虎	95	0	16800	8	6
10487023	146098	102	040003018.pet	变异-灵貂小宝·�	1	0	18000	5	6
10487023	146098	102	040003018.pet	变异-灵貂小宝·�	101	0	23700	5	12
10487023	146098	102	040003018.pet	变异-灵貂小宝·�	1	0	19600	4	6
10487023	146098	102	040003018.pet	变异-灵貂小宝·�	94	0	22400	5	6
10491459	153103	101	040005011.pet	新手-灵貂小宝	50	0	15400	6	6
10491459	153103	101	040005048.pet	变异-巧虎	101	0	19200	9	6
10491577	146090	92	040005011.pet	新手-灵貂小宝	40	0	14700	6	6
10491577	146090	92	040001001.pet	成年-灵狐	56	0	11400	3	6
10491577	146090	92	040001005.pet	成年-飞兔	1	0	12000	4	6
10491577	146090	92	040005048.pet	变异-巧虎	67	1000	17600	4	6
10491577	146090	92	040001022.pet	成年-剑灵	1	0	11100	4	6
10497101	146107	98	040002018.pet	宝宝-灵貂小宝·�	98	9000	19700	6	18
10497101	146107	98	040005048.pet	变异-巧虎	91	4000	16100	3	6
10497101	146107	98	040002017.pet	宝宝-灵貂小宝·�	94	12000	16600	4	6
10497101	146107	98	040003016.pet	变异-灵貂小宝·�	59	0	18900	4	6
10499369	146107	88	040002060.pet	变异-闪电虎	1	0	14900	3	6
10499369	146107	88	040005048.pet	变异-巧虎	83	2000	17100	8	6
10499369	146107	88	040002060.pet	变异-闪电虎	1	0	15100	3	6
10499774	146107	98	040005048.pet	变异-巧虎	97	0	16600	4	6
10499774	146107	98	040005011.pet	新手-灵貂小宝	29	0	15100	3	6
10499774	146107	98	040002016.pet	宝宝-灵貂小宝·�	1	0	18300	4	6
10500146	153099	108	040003018.pet	变异-灵貂小宝·�	1	0	25300	4	6
10500146	153099	108	040002018.pet	宝宝-灵貂小宝·�	101	0	19600	5	6
10500146	153099	108	040002015.pet	宝宝-灵貂小宝·�	87	0	15300	4	6
10500149	153099	107	040005011.pet	新手-灵貂小宝	95	0	14800	3	6
10500149	153099	107	040002015.pet	宝宝-灵貂小宝·�	100	0	15300	4	6
10500153	153099	106	040005048.pet	变异-巧虎	103	0	16300	8	6
10500153	153099	106	040005011.pet	新手-灵貂小宝	93	0	15300	3	6
10500460	146086	79	040005011.pet	新手-灵貂小宝	57	0	15000	3	6
10500460	146086	79	040005048.pet	变异-巧虎	70	0	17100	4	6
10500924	146107	95	040005048.pet	变异-巧虎	94	2000	16900	5	6
10500924	146107	95	040002060.pet	变异-闪电虎	80	0	15300	6	6
10500924	146107	95	040002060.pet	变异-闪电虎	60	1000	15000	3	6
10500924	146107	95	040001005.pet	成年-飞兔	1	0	10900	4	6
10501864	146107	96	040005011.pet	新手-灵貂小宝	82	1000	15100	3	6
10501864	146107	96	040005048.pet	变异-巧虎	94	0	19000	10	6
10501864	146107	96	040002060.pet	变异-闪电虎	1	0	15100	3	6
10501864	146107	96	040002060.pet	变异-闪电虎	1	0	16200	3	6
10501864	146107	96	040002016.pet	宝宝-灵貂小宝·�	1	0	18400	3	6
10508712	146107	56	040005048.pet	变异-巧虎	17	0	16900	4	6
10508712	146107	56	040005011.pet	新手-灵貂小宝	1	0	14800	3	6
10508712	146107	56	040001001.pet	成年-灵狐	37	0	12000	3	6
10508712	146107	56	040002060.pet	变异-闪电虎	45	0	15100	3	6
10510878	146098	91	040005048.pet	变异-巧虎	85	0	16000	8	7
10510878	146098	91	040005011.pet	新手-灵貂小宝	50	1000	14800	6	6
10510878	146098	91	040002060.pet	变异-闪电虎	1	0	17800	5	6
10510878	146098	91	040002060.pet	变异-闪电虎	1	0	13400	2	6
10510878	146098	91	040002060.pet	变异-闪电虎	1	0	15400	3	6
10514466	146102	95	040002016.pet	宝宝-灵貂小宝·�	85	0	15000	4	6
10514466	146102	95	040005011.pet	新手-灵貂小宝	82	0	15100	3	6
10514466	146102	95	040005048.pet	变异-巧虎	1	0	16000	4	6
10514752	146107	99	040002060.pet	变异-闪电虎	5	0	17200	3	6
10514752	146107	99	040005048.pet	变异-巧虎	92	7000	19800	4	6
10514752	146107	99	040002060.pet	变异-闪电虎	1	0	14200	3	6
10514752	146107	99	040002060.pet	变异-闪电虎	1	0	14700	3	6
10514752	146107	99	040002018.pet	宝宝-灵貂小宝·�	93	5000	21200	9	6
10516988	146098	97	040005048.pet	变异-巧虎	1	0	20000	4	6
10516988	146098	97	040002017.pet	宝宝-灵貂小宝·�	1	0	18200	4	6
10516988	146098	97	040002017.pet	宝宝-灵貂小宝·�	1	0	17500	4	6
10516988	146098	97	040003017.pet	变异-灵貂小宝·�	1	0	19300	5	6
10516988	146098	97	040003012.pet	变异-青鸟	90	1000	23000	12	6
10518224	146107	89	040005011.pet	新手-灵貂小宝	66	1000	15200	3	6
10518224	146107	89	040005048.pet	变异-巧虎	84	0	17800	2	10
10518224	146107	89	040002060.pet	变异-闪电虎	1	0	13600	3	6
10518224	146107	89	040002060.pet	变异-闪电虎	1	0	14800	3	6
10518313	146107	79	040005011.pet	新手-灵貂小宝	66	1000	15400	3	6
10518313	146107	79	040005048.pet	变异-巧虎	1	0	16300	5	6
10526644	153112	88	040003025.pet	变异-追夜犬	71	0	28200	5	6
10526644	153112	88	040005048.pet	变异-巧虎	1	0	16300	3	6
10526644	153112	88	040003015.pet	变异-灵貂小宝·�	1	0	16200	5	6
10526662	146111	100	040003025.pet	变异-追夜犬	100	0	21900	4	6
10526662	146111	100	040003036.pet	神兽-无常	101	26000	23200	8	22
10526662	146111	100	040003014.pet	神兽-熊元帅	100	7000	24200	9	6
10526662	146111	100	040003021.pet	变异-夺命魔蝎	100	0	22900	9	6
10526662	146111	100	040003021.pet	变异-夺命魔蝎	1	0	24200	5	6
10526687	146111	99	040003024.pet	变异-蝶妖	99	0	22300	4	6
10526687	146111	99	040002018.pet	宝宝-灵貂小宝·�	1	0	20200	5	6
10526687	146111	99	040002024.pet	宝宝-蝶妖	85	0	18300	4	6
10526687	146111	99	040002013.pet	宝宝-调皮鬼	91	0	18200	4	6
10526838	146111	90	040005011.pet	新手-灵貂小宝	45	0	15500	3	6
10526838	146111	90	040005048.pet	变异-巧虎	89	0	15800	5	6
10526997	146111	100	040003027.pet	神兽-屠媚	100	10000	19600	15	12
10526997	146111	100	040003004.pet	神兽-魁麟	97	4000	22300	10	12
10526997	146111	100	040003012.pet	变异-青鸟	100	19000	23100	11	18
10527054	146111	71	040005011.pet	新手-灵貂小宝	25	0	14300	3	6
10527054	146111	71	040005048.pet	变异-巧虎	79	1000	17300	4	6
10527054	146111	71	040002060.pet	变异-闪电虎	1	0	15000	3	6
10527054	146111	71	040002060.pet	变异-闪电虎	1	0	15300	3	6
10527054	146111	71	040002060.pet	变异-闪电虎	1	0	15700	3	6
10527068	146111	95	040005048.pet	变异-巧虎	71	0	17700	4	6
10527068	146111	95	040003025.pet	变异-追夜犬	95	7000	23300	6	12
10527068	146111	95	040002060.pet	变异-闪电虎	65	0	15800	3	6
10527068	146111	95	040002060.pet	变异-闪电虎	1	0	14500	3	6
10527068	146111	95	040002017.pet	宝宝-灵貂小宝·�	68	13000	15400	4	6
10527163	146111	67	040005048.pet	变异-巧虎	56	0	15900	4	6
10527163	146111	67	040005011.pet	新手-灵貂小宝	10	0	15000	3	6
10527163	146111	67	040002060.pet	变异-闪电虎	1	0	14900	3	6
10527163	146111	67	040001005.pet	成年-飞兔	1	0	14000	4	6
10527254	146111	87	040005011.pet	新手-灵貂小宝	69	0	16000	3	6
10527254	146111	87	040005048.pet	变异-巧虎	84	3000	15900	5	6
10527254	146111	87	040001013.pet	成年-调皮鬼	26	0	12200	4	6
10527254	146111	87	040002060.pet	变异-闪电虎	1	0	17400	3	6
10527254	146111	87	040003015.pet	变异-灵貂小宝·�	1	0	16500	4	6
10527380	146111	98	040002018.pet	宝宝-灵貂小宝·�	94	0	20400	5	6
10527380	146111	98	040003017.pet	变异-灵貂小宝·�	95	14000	19600	4	6
10527380	146111	98	040005048.pet	变异-巧虎	92	0	16600	3	6
10527380	146111	98	040002018.pet	宝宝-灵貂小宝·�	96	0	20400	4	6
10527423	146111	100	040003004.pet	神兽-魁麟	100	26000	24300	10	18
10527423	146111	100	040003046.pet	神兽-九尾狐	99	0	24300	11	6
10527423	146111	100	040002026.pet	宝宝-黑熊	1	0	20800	8	6
10527423	146111	100	040003027.pet	神兽-屠媚	96	0	19700	7	6
10527543	146111	100	040003014.pet	神兽-熊元帅	100	22000	25700	8	12
10527543	146111	100	040001026.pet	成年-黑熊	1	0	11600	4	6
10527543	146111	100	040003025.pet	变异-追夜犬	1	5000	19100	3	6
10527543	146111	100	040002026.pet	宝宝-黑熊	100	0	20100	8	6
10527560	146111	97	040003017.pet	变异-灵貂小宝·�	94	10000	20100	4	8
10527560	146111	97	040005048.pet	变异-巧虎	83	13000	16400	9	8
10527560	146111	97	040003017.pet	变异-灵貂小宝·�	97	12000	19500	4	12
10527560	146111	97	040002018.pet	宝宝-灵貂小宝·�	71	3000	20500	9	6
10527674	146111	87	040005011.pet	新手-灵貂小宝	47	0	14900	6	6
10527674	146111	87	040002001.pet	宝宝-灵狐	1	0	15200	3	6
10527674	146111	87	040005048.pet	变异-巧虎	82	1000	19500	4	6
10527674	146111	87	040002020.pet	宝宝-浣熊	50	0	13900	3	6
10527721	146111	82	040005011.pet	新手-灵貂小宝	74	0	15200	3	6
10527721	146111	82	040005048.pet	变异-巧虎	88	0	17200	6	6
10527728	146111	66	040005011.pet	新手-灵貂小宝	51	0	16300	3	6
10527728	146111	66	040005048.pet	变异-巧虎	44	0	16400	4	6
10527728	146111	66	040002060.pet	变异-闪电虎	41	0	15500	3	6
10527751	146111	88	040005011.pet	新手-灵貂小宝	50	0	14900	3	6
10527751	146111	88	040003015.pet	变异-灵貂小宝·�	1	0	16500	4	6
10527751	146111	88	040002015.pet	宝宝-灵貂小宝·�	1	0	15400	4	6
10527751	146111	88	040003015.pet	变异-灵貂小宝·�	1	0	16000	4	6
10527751	146111	88	040005048.pet	变异-巧虎	88	0	14500	6	6
10527752	146111	88	040005011.pet	新手-灵貂小宝	50	0	14200	3	6
10527752	146111	88	040005048.pet	变异-巧虎	88	0	17300	8	6
10527753	146111	88	040005011.pet	新手-灵貂小宝	50	0	14600	3	6
10527753	146111	88	040005048.pet	变异-巧虎	88	0	16400	3	6
10527755	146111	88	040005011.pet	新手-灵貂小宝	49	0	15300	3	6
10527755	146111	88	040005048.pet	变异-巧虎	88	0	15800	8	6
10527757	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	15500	4	6
10527757	146111	89	040005011.pet	新手-灵貂小宝	50	0	15100	3	6
10527757	146111	89	040003015.pet	变异-灵貂小宝·�	1	0	17300	5	6
10527757	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	14400	4	6
10527757	146111	89	040005048.pet	变异-巧虎	89	0	16700	4	6
10527759	146111	89	040005011.pet	新手-灵貂小宝	50	0	14900	3	6
10527759	146111	89	040005048.pet	变异-巧虎	89	0	17000	4	6
10527760	146111	89	040005011.pet	新手-灵貂小宝	50	0	14800	3	6
10527760	146111	89	040005048.pet	变异-巧虎	89	0	17100	4	6
10527761	146111	89	040005011.pet	新手-灵貂小宝	50	0	15100	3	6
10527761	146111	89	040005048.pet	变异-巧虎	89	0	19700	5	6
10527761	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	14600	4	6
10527761	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	15200	4	6
10527763	146111	89	040005011.pet	新手-灵貂小宝	50	0	15600	3	6
10527763	146111	89	040005048.pet	变异-巧虎	89	0	16800	5	6
10527767	146111	89	040005011.pet	新手-灵貂小宝	50	0	16600	3	6
10527767	146111	89	040005048.pet	变异-巧虎	89	0	16800	4	6
10527767	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	15000	4	6
10527767	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	17700	2	6
10527767	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	14700	4	6
10527768	146111	89	040005011.pet	新手-灵貂小宝	49	0	15000	3	6
10527768	146111	89	040003015.pet	变异-灵貂小宝·�	1	0	16800	4	6
10527768	146111	89	040005048.pet	变异-巧虎	89	0	19100	4	6
10527769	146111	89	040005011.pet	新手-灵貂小宝	50	0	15000	3	6
10527769	146111	89	040005048.pet	变异-巧虎	89	0	15900	4	6
10527781	146111	89	040005011.pet	新手-灵貂小宝	50	0	15400	3	6
10527781	146111	89	040005048.pet	变异-巧虎	89	0	17000	5	6
10527781	146111	89	040003015.pet	变异-灵貂小宝·�	1	0	18800	5	6
10527781	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	14700	4	6
10527781	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	13600	4	6
10527782	146111	89	040005011.pet	新手-灵貂小宝	50	0	15100	3	6
10527782	146111	89	040005048.pet	变异-巧虎	89	0	17000	5	6
10527783	146111	89	040005011.pet	新手-灵貂小宝	50	0	15100	3	6
10527783	146111	89	040005048.pet	变异-巧虎	89	0	16000	5	6
10527784	146111	89	040005011.pet	新手-灵貂小宝	50	0	14800	3	6
10527784	146111	89	040003015.pet	变异-灵貂小宝·�	1	0	17000	4	6
10527784	146111	89	040005048.pet	变异-巧虎	89	0	15700	5	6
10527785	146111	89	040005011.pet	新手-灵貂小宝	50	0	15900	3	6
10527785	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	15600	4	6
10527785	146111	89	040003015.pet	变异-灵貂小宝·�	1	0	16600	4	6
10527785	146111	89	040005048.pet	变异-巧虎	88	0	16600	5	6
10527785	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	16700	3	6
10527786	146111	89	040005011.pet	新手-灵貂小宝	50	0	15100	3	6
10527786	146111	89	040005048.pet	变异-巧虎	89	0	16300	4	6
10527787	146111	89	040005011.pet	新手-灵貂小宝	50	0	15000	3	6
10527787	146111	89	040005048.pet	变异-巧虎	89	0	16800	5	6
10527788	146111	89	040005011.pet	新手-灵貂小宝	50	0	15200	3	6
10527788	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	15200	4	6
10527788	146111	89	040005048.pet	变异-巧虎	89	0	16500	4	6
10527788	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	15200	4	6
10527789	146111	89	040005011.pet	新手-灵貂小宝	50	0	15700	3	6
10527789	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	15700	4	6
10527789	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	15100	2	6
10527789	146111	89	040005048.pet	变异-巧虎	88	0	14900	4	6
10527789	146111	89	040003015.pet	变异-灵貂小宝·�	1	0	16300	4	6
10527790	146111	89	040005011.pet	新手-灵貂小宝	50	0	14700	3	6
10527790	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	15400	4	6
10527790	146111	89	040005048.pet	变异-巧虎	88	0	16100	4	6
10527791	146111	89	040005011.pet	新手-灵貂小宝	49	0	15000	3	6
10527791	146111	89	040005048.pet	变异-巧虎	88	0	16900	4	6
10527791	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	15600	4	6
10527792	146111	89	040005011.pet	新手-灵貂小宝	50	0	15000	3	6
10527792	146111	89	040005048.pet	变异-巧虎	88	0	16800	2	6
10527792	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	14900	4	6
10527792	146111	89	040002015.pet	宝宝-灵貂小宝·�	1	0	15000	4	6
10528060	146111	97	040002018.pet	宝宝-灵貂小宝·�	94	4000	21500	9	12
10528060	146111	97	040002018.pet	宝宝-灵貂小宝·�	1	0	20600	9	6
10528060	146111	97	040005048.pet	变异-巧虎	78	2000	17100	5	6
10528060	146111	97	040003013.pet	变异-调皮鬼	95	8000	20000	3	12
10528178	146111	75	040001020.pet	成年-浣熊	1	0	10800	3	6
10528178	146111	75	040001005.pet	成年-飞兔	1	0	12200	4	6
10528178	146111	75	040001022.pet	成年-剑灵	1	0	12300	4	6
10528178	146111	75	040005048.pet	变异-巧虎	70	1000	14800	8	6
10528178	146111	75	040005011.pet	新手-灵貂小宝	32	0	14300	3	6
10528448	146111	79	040005011.pet	新手-灵貂小宝	46	0	15000	3	6
10528448	146111	79	040005048.pet	变异-巧虎	71	1000	16700	5	6
10528448	146111	79	040001001.pet	成年-灵狐	1	0	12000	3	6
10528462	146111	99	040005048.pet	变异-巧虎	87	1000	16900	5	6
10528462	146111	99	040002018.pet	宝宝-灵貂小宝·�	1	0	22700	5	6
10528462	146111	99	040002018.pet	宝宝-灵貂小宝·�	74	0	21200	8	6
10528462	146111	99	040002018.pet	宝宝-灵貂小宝·�	94	0	19700	12	6
10528462	146111	99	040003012.pet	变异-青鸟	99	16000	19000	12	15
10528554	146111	71	040005011.pet	新手-灵貂小宝	59	0	15400	3	6
10528554	146111	71	040005048.pet	变异-巧虎	10	1000	19500	5	6
10528647	146111	65	040005011.pet	新手-灵貂小宝	45	0	13900	3	6
10528647	146111	65	040005048.pet	变异-巧虎	64	1000	18800	5	6
10528678	146111	97	040002017.pet	宝宝-灵貂小宝·�	75	0	18200	4	6
10528678	146111	97	040003024.pet	变异-蝶妖	97	8000	19200	4	11
10528678	146111	97	040005048.pet	变异-巧虎	91	2000	16200	4	10
10528678	146111	97	040002018.pet	宝宝-灵貂小宝·�	76	0	24300	4	6
10528763	146111	58	040005011.pet	新手-灵貂小宝	49	0	14800	3	6
10528763	146111	58	040001020.pet	成年-浣熊	39	0	12200	3	6
10528784	146111	79	040001001.pet	成年-灵狐	40	0	11800	3	6
10528784	146111	79	040005048.pet	变异-巧虎	76	0	16900	8	6
10528784	146111	79	040005011.pet	新手-灵貂小宝	61	1000	15000	3	6
10528829	153112	83	040005048.pet	变异-巧虎	78	2000	16900	5	6
10528829	153112	83	040002016.pet	宝宝-灵貂小宝·�	1	0	18200	4	6
10528829	153112	83	040002016.pet	宝宝-灵貂小宝·�	72	3000	17400	4	6
10528829	153112	83	040002013.pet	宝宝-调皮鬼	79	0	18600	8	6
10529037	146107	73	040005011.pet	新手-灵貂小宝	63	0	14600	3	6
10529037	146107	73	040005048.pet	变异-巧虎	1	0	19500	5	6
10529037	146107	73	040002060.pet	变异-闪电虎	1	0	15200	3	6
10529039	146111	97	040002024.pet	宝宝-蝶妖	95	2000	18300	8	6
10529039	146111	97	040003024.pet	变异-蝶妖	94	6000	19600	8	12
10529039	146111	97	040005048.pet	变异-巧虎	90	3000	16100	13	6
10529039	146111	97	040002013.pet	宝宝-调皮鬼	85	0	18300	8	6
10529070	146111	100	040003014.pet	神兽-熊元帅	100	24000	20400	14	24
10529070	146111	100	040003025.pet	变异-追夜犬	99	11000	27000	5	12
10529070	146111	100	040003021.pet	变异-夺命魔蝎	90	0	26000	4	6
10529429	146111	90	040002060.pet	变异-闪电虎	1	0	14200	3	6
10529429	146111	90	040005048.pet	变异-巧虎	82	0	15200	4	6
10529429	146111	90	040005011.pet	新手-灵貂小宝	32	0	17000	6	6
