117176, 1, 140, 310714071.sitem, 归神·混元太一钗
9935593, 146089, 120, 310212071.sitem, 归神·风露中宵伞
9935593, 146089, 105, 311610571.sitem, 归神·凤鸣岐山戒
9935593, 146089, 105, 311210571.sitem, 归神·斩将封尊带
9935593, 146089, 100, 311310071.sitem, 归神·斩将封尊履
9935970, 153086, 85, 311808571.sitem, 归神·昆仑玉虚镯
9935970, 153086, 100, 310410071.sitem, 归神·勾陈剑
9936137, 146089, 120, 310812071.sitem, 归神·八卦游龙冠
9936137, 146089, 125, 310612571.sitem, 归神·八卦游龙甲
9936137, 146089, 105, 311810571.sitem, 归神·斩将封尊镯
9936137, 146089, 120, 310112071.sitem, 归神·破军重剑
9936137, 146089, 125, 311612571.sitem, 归神·阴阳道化戒
9936137, 146089, 105, 311210571.sitem, 归神·斩将封尊带
9936137, 146089, 120, 311312071.sitem, 归神·八卦游龙履
9936490, 146089, 120, 310812071.sitem, 归神·八卦游龙冠
9936490, 146089, 125, 310612571.sitem, 归神·八卦游龙甲
9936490, 146089, 125, 311812571.sitem, 归神·八卦游龙镯
9936490, 146089, 120, 310112071.sitem, 归神·破军重剑
9936490, 146089, 105, 311610571.sitem, 归神·凤鸣岐山戒
9936490, 146089, 105, 311210571.sitem, 归神·斩将封尊带
9936490, 146089, 100, 311310071.sitem, 归神·斩将封尊履
9936849, 146089, 80, 310708071.sitem, 归神·昆仑玉虚钗
9936849, 146089, 100, 310210071.sitem, 归神·五味决明伞
9936849, 146089, 85, 311608571.sitem, 归神·昆仑玉虚戒
9941018, 146089, 105, 310510571.sitem, 归神·凤鸣岐山袍
9941018, 146089, 105, 311810571.sitem, 归神·斩将封尊镯
9941018, 146089, 120, 310212071.sitem, 归神·风露中宵伞
9941018, 146089, 105, 311210571.sitem, 归神·斩将封尊带
9942048, 153086, 100, 310410071.sitem, 归神·勾陈剑
9942048, 153086, 105, 311610571.sitem, 归神·凤鸣岐山戒
9944210, 146089, 80, 310708071.sitem, 归神·昆仑玉虚钗
9944210, 146089, 85, 311808571.sitem, 归神·昆仑玉虚镯
9945079, 146089, 85, 311608571.sitem, 归神·昆仑玉虚戒
9947930, 153086, 120, 310712071.sitem, 归神·阴阳道化钗
9947930, 153086, 125, 310512571.sitem, 归神·阴阳道化袍
9947930, 153086, 125, 311812571.sitem, 归神·八卦游龙镯
9947930, 153086, 120, 310212071.sitem, 归神·风露中宵伞
9947930, 153086, 125, 311612571.sitem, 归神·阴阳道化戒
9947930, 153086, 125, 311212571.sitem, 归神·八卦游龙带
9947930, 153086, 120, 311312071.sitem, 归神·八卦游龙履
9948965, 153086, 120, 310412071.sitem, 归神·承影剑
9948965, 153086, 105, 311610571.sitem, 归神·凤鸣岐山戒
9950535, 247009, 105, 310610571.sitem, 归神·斩将封尊甲
9950535, 247009, 100, 310410071.sitem, 归神·勾陈剑
9950535, 247009, 105, 311210571.sitem, 归神·斩将封尊带
9950535, 247009, 100, 311310071.sitem, 归神·斩将封尊履
9950775, 153086, 120, 310812071.sitem, 归神·八卦游龙冠
9950775, 153086, 125, 310612571.sitem, 归神·八卦游龙甲
9950775, 153086, 105, 311810571.sitem, 归神·斩将封尊镯
9950775, 153086, 120, 310412071.sitem, 归神·承影剑
9950775, 153086, 125, 311612571.sitem, 归神·阴阳道化戒
9950775, 153086, 105, 311210571.sitem, 归神·斩将封尊带
9950775, 153086, 120, 311312071.sitem, 归神·八卦游龙履
9951147, 146082, 105, 310510571.sitem, 归神·凤鸣岐山袍
9951147, 146082, 100, 310210071.sitem, 归神·五味决明伞
9951404, 146089, 100, 310710071.sitem, 归神·凤鸣岐山钗
9951404, 146089, 105, 310510571.sitem, 归神·凤鸣岐山袍
9951404, 146089, 85, 311808571.sitem, 归神·昆仑玉虚镯
9951404, 146089, 100, 312110071.sitem, 归神·滴血爪
9951404, 146089, 105, 311610571.sitem, 归神·凤鸣岐山戒
9954187, 146089, 105, 311810571.sitem, 归神·斩将封尊镯
9954187, 146089, 100, 310410071.sitem, 归神·勾陈剑
9954187, 146089, 85, 311608571.sitem, 归神·昆仑玉虚戒
9954450, 146089, 120, 310712071.sitem, 归神·阴阳道化钗
9954450, 146089, 125, 310512571.sitem, 归神·阴阳道化袍
9954450, 146089, 125, 311812571.sitem, 归神·八卦游龙镯
9954450, 146089, 100, 310210071.sitem, 归神·五味决明伞
9954450, 146089, 125, 311612571.sitem, 归神·阴阳道化戒
9954450, 146089, 125, 311212571.sitem, 归神·八卦游龙带
9955137, 146089, 120, 310712071.sitem, 归神·阴阳道化钗
9955137, 146089, 120, 311412071.sitem, 归神·八卦游龙饰
9955137, 146089, 125, 310512571.sitem, 归神·阴阳道化袍
9955137, 146089, 105, 311810571.sitem, 归神·斩将封尊镯
9955137, 146089, 120, 310312071.sitem, 归神·凤鸣古琴
9955137, 146089, 105, 311610571.sitem, 归神·凤鸣岐山戒
9955137, 146089, 105, 311210571.sitem, 归神·斩将封尊带
9955137, 146089, 100, 311310071.sitem, 归神·斩将封尊履
9955591, 153080, 85, 310508571.sitem, 归神·昆仑玉虚袍
9961489, 146089, 80, 311408071.sitem, 归神·昆仑玉虚饰
9961489, 146089, 120, 310812071.sitem, 归神·八卦游龙冠
9961489, 146089, 105, 310610571.sitem, 归神·斩将封尊甲
9961489, 146089, 105, 311810571.sitem, 归神·斩将封尊镯
9961489, 146089, 100, 310110071.sitem, 归神·太白重剑
9961489, 146089, 105, 311610571.sitem, 归神·凤鸣岐山戒
9961489, 146089, 105, 311210571.sitem, 归神·斩将封尊带
9961489, 146089, 100, 311310071.sitem, 归神·斩将封尊履
9970477, 146089, 100, 310410071.sitem, 归神·勾陈剑
9971211, 153086, 105, 311810571.sitem, 归神·斩将封尊镯
9971275, 146088, 100, 310810071.sitem, 归神·斩将封尊冠
9971275, 146088, 120, 311412071.sitem, 归神·八卦游龙饰
9971275, 146088, 125, 310612571.sitem, 归神·八卦游龙甲
9971275, 146088, 105, 311810571.sitem, 归神·斩将封尊镯
9971275, 146088, 120, 310112071.sitem, 归神·破军重剑
9971275, 146088, 125, 311612571.sitem, 归神·阴阳道化戒
9971275, 146088, 105, 311210571.sitem, 归神·斩将封尊带
9971275, 146088, 100, 311310071.sitem, 归神·斩将封尊履
9971362, 146088, 100, 310810071.sitem, 归神·斩将封尊冠
9971362, 146088, 105, 310610571.sitem, 归神·斩将封尊甲
9971362, 146088, 105, 311810571.sitem, 归神·斩将封尊镯
9971362, 146088, 100, 310410071.sitem, 归神·勾陈剑
9971362, 146088, 85, 311208571.sitem, 归神·昆仑玉虚带
9971362, 146088, 100, 311310071.sitem, 归神·斩将封尊履
9971437, 153086, 100, 310710071.sitem, 归神·凤鸣岐山钗
9971437, 153086, 105, 310510571.sitem, 归神·凤鸣岐山袍
9971437, 153086, 105, 311810571.sitem, 归神·斩将封尊镯
9971437, 153086, 100, 310310071.sitem, 归神·浮屠古琴
9971437, 153086, 105, 311210571.sitem, 归神·斩将封尊带
9971437, 153086, 100, 311310071.sitem, 归神·斩将封尊履
9972046, 146088, 100, 310810071.sitem, 归神·斩将封尊冠
9972046, 146088, 125, 310612571.sitem, 归神·八卦游龙甲
9972046, 146088, 105, 311810571.sitem, 归神·斩将封尊镯
9972046, 146088, 120, 310112071.sitem, 归神·破军重剑
9972046, 146088, 125, 311612571.sitem, 归神·阴阳道化戒
9972046, 146088, 125, 311212571.sitem, 归神·八卦游龙带
9972046, 146088, 120, 311312071.sitem, 归神·八卦游龙履
9972716, 146088, 100, 310710071.sitem, 归神·凤鸣岐山钗
9972716, 146088, 125, 310512571.sitem, 归神·阴阳道化袍
9972716, 146088, 105, 311810571.sitem, 归神·斩将封尊镯
9972716, 146088, 120, 310212071.sitem, 归神·风露中宵伞
9972716, 146088, 125, 311612571.sitem, 归神·阴阳道化戒
9972716, 146088, 100, 311310071.sitem, 归神·斩将封尊履
9972861, 146088, 85, 310508571.sitem, 归神·昆仑玉虚袍
9972861, 146088, 120, 310212071.sitem, 归神·风露中宵伞
9972861, 146088, 85, 311608571.sitem, 归神·昆仑玉虚戒
9972861, 146088, 105, 311210571.sitem, 归神·斩将封尊带
9972861, 146088, 100, 311310071.sitem, 归神·斩将封尊履
9974905, 153086, 100, 310710071.sitem, 归神·凤鸣岐山钗
9974905, 153086, 105, 310510571.sitem, 归神·凤鸣岐山袍
9974905, 153086, 120, 310212071.sitem, 归神·风露中宵伞
9976412, 153084, 85, 310508571.sitem, 归神·昆仑玉虚袍
9979294, 146086, 85, 311608571.sitem, 归神·昆仑玉虚戒
9979294, 146086, 105, 310510571.sitem, 归神·凤鸣岐山袍
9979294, 146086, 120, 310312071.sitem, 归神·凤鸣古琴
9980812, 153086, 120, 310812071.sitem, 归神·八卦游龙冠
9980812, 153086, 125, 310612571.sitem, 归神·八卦游龙甲
9980812, 153086, 105, 311810571.sitem, 归神·斩将封尊镯
9980812, 153086, 120, 310412071.sitem, 归神·承影剑
9980812, 153086, 85, 311608571.sitem, 归神·昆仑玉虚戒
9980812, 153086, 105, 311210571.sitem, 归神·斩将封尊带
9980812, 153086, 100, 311310071.sitem, 归神·斩将封尊履
9981717, 146088, 100, 310810071.sitem, 归神·斩将封尊冠
9981717, 146088, 125, 310612571.sitem, 归神·八卦游龙甲
9981717, 146088, 125, 311812571.sitem, 归神·八卦游龙镯
9981717, 146088, 120, 310112071.sitem, 归神·破军重剑
9981717, 146088, 125, 311612571.sitem, 归神·阴阳道化戒
9981717, 146088, 85, 311208571.sitem, 归神·昆仑玉虚带
9981717, 146088, 120, 311312071.sitem, 归神·八卦游龙履
9981964, 153086, 100, 310810071.sitem, 归神·斩将封尊冠
9981964, 153086, 125, 310612571.sitem, 归神·八卦游龙甲
9981964, 153086, 105, 311810571.sitem, 归神·斩将封尊镯
9981964, 153086, 120, 310412071.sitem, 归神·承影剑
9981964, 153086, 85, 311608571.sitem, 归神·昆仑玉虚戒
9981964, 153086, 105, 311210571.sitem, 归神·斩将封尊带
9981964, 153086, 120, 311312071.sitem, 归神·八卦游龙履
9982091, 146088, 100, 310710071.sitem, 归神·凤鸣岐山钗
9982091, 146088, 105, 310510571.sitem, 归神·凤鸣岐山袍
9982091, 146088, 85, 311808571.sitem, 归神·昆仑玉虚镯
9982091, 146088, 100, 310310071.sitem, 归神·浮屠古琴
9982091, 146088, 105, 311610571.sitem, 归神·凤鸣岐山戒
9982091, 146088, 100, 311310071.sitem, 归神·斩将封尊履
9983500, 146088, 100, 310710071.sitem, 归神·凤鸣岐山钗
9983500, 146088, 105, 310510571.sitem, 归神·凤鸣岐山袍
9983500, 146088, 105, 311810571.sitem, 归神·斩将封尊镯
9983500, 146088, 120, 310212071.sitem, 归神·风露中宵伞
9983500, 146088, 105, 311610571.sitem, 归神·凤鸣岐山戒
9983500, 146088, 85, 311208571.sitem, 归神·昆仑玉虚带
9983500, 146088, 100, 311310071.sitem, 归神·斩将封尊履
9985002, 146088, 120, 310712071.sitem, 归神·阴阳道化钗
9985002, 146088, 120, 311412071.sitem, 归神·八卦游龙饰
9985002, 146088, 105, 310510571.sitem, 归神·凤鸣岐山袍
9985002, 146088, 125, 311812571.sitem, 归神·八卦游龙镯
9985002, 146088, 120, 310212071.sitem, 归神·风露中宵伞
9985002, 146088, 125, 311612571.sitem, 归神·阴阳道化戒
9985002, 146088, 125, 311212571.sitem, 归神·八卦游龙带
9985002, 146088, 100, 311310071.sitem, 归神·斩将封尊履
9989078, 146089, 80, 310208071.sitem, 归神·王不留行伞
9993842, 146040, 85, 311608571.sitem, 归神·昆仑玉虚戒
9995869, 146088, 100, 310810071.sitem, 归神·斩将封尊冠
9995869, 146088, 105, 310610571.sitem, 归神·斩将封尊甲
9995869, 146088, 105, 311810571.sitem, 归神·斩将封尊镯
9995869, 146088, 120, 310112071.sitem, 归神·破军重剑
9995869, 146088, 85, 311608571.sitem, 归神·昆仑玉虚戒
9995869, 146088, 85, 311208571.sitem, 归神·昆仑玉虚带
9995869, 146088, 100, 311310071.sitem, 归神·斩将封尊履
9997475, 146088, 100, 310810071.sitem, 归神·斩将封尊冠
9997475, 146088, 85, 310608571.sitem, 归神·蓬莱碧游甲
9997475, 146088, 80, 310408071.sitem, 归神·鸾羽剑
9999568, 153086, 80, 311308071.sitem, 归神·昆仑玉虚履
9999941, 153009, 85, 310508571.sitem, 归神·昆仑玉虚袍
10000883, 153086, 120, 310812071.sitem, 归神·八卦游龙冠
10000883, 153086, 105, 310610571.sitem, 归神·斩将封尊甲
10000883, 153086, 85, 311808571.sitem, 归神·昆仑玉虚镯
10000883, 153086, 100, 310410071.sitem, 归神·勾陈剑
10000883, 153086, 105, 311610571.sitem, 归神·凤鸣岐山戒
10000883, 153086, 105, 311210571.sitem, 归神·斩将封尊带
10007295, 146088, 100, 310810071.sitem, 归神·斩将封尊冠
10007295, 146088, 105, 310610571.sitem, 归神·斩将封尊甲
10007295, 146088, 85, 311808571.sitem, 归神·昆仑玉虚镯
10007295, 146088, 120, 310112071.sitem, 归神·破军重剑
10007295, 146088, 85, 311608571.sitem, 归神·昆仑玉虚戒
10007295, 146088, 85, 311208571.sitem, 归神·昆仑玉虚带
10007295, 146088, 100, 311310071.sitem, 归神·斩将封尊履
10009119, 146088, 100, 310710071.sitem, 归神·凤鸣岐山钗
10009119, 146088, 80, 310308071.sitem, 归神·璇玑古琴
10010934, 146088, 100, 310710071.sitem, 归神·凤鸣岐山钗
10010934, 146088, 100, 310310071.sitem, 归神·浮屠古琴
10010934, 146088, 85, 311608571.sitem, 归神·昆仑玉虚戒
10015282, 146088, 100, 310810071.sitem, 归神·斩将封尊冠
10015282, 146088, 85, 311808571.sitem, 归神·昆仑玉虚镯
10015282, 146088, 105, 311610571.sitem, 归神·凤鸣岐山戒
10017788, 153093, 105, 311210571.sitem, 归神·斩将封尊带
10017790, 153093, 120, 310712071.sitem, 归神·阴阳道化钗
10017790, 153093, 105, 310510571.sitem, 归神·凤鸣岐山袍
10017790, 153093, 125, 311812571.sitem, 归神·八卦游龙镯
10017790, 153093, 120, 310212071.sitem, 归神·风露中宵伞
10017790, 153093, 105, 311610571.sitem, 归神·凤鸣岐山戒
10017790, 153093, 105, 311210571.sitem, 归神·斩将封尊带
10017790, 153093, 100, 311310071.sitem, 归神·斩将封尊履
10017801, 153093, 120, 310812071.sitem, 归神·八卦游龙冠
10017801, 153093, 105, 310610571.sitem, 归神·斩将封尊甲
10017801, 153093, 105, 311810571.sitem, 归神·斩将封尊镯
10017801, 153093, 120, 310412071.sitem, 归神·承影剑
10017801, 153093, 105, 311610571.sitem, 归神·凤鸣岐山戒
10017801, 153093, 105, 311210571.sitem, 归神·斩将封尊带
10017801, 153093, 100, 311310071.sitem, 归神·斩将封尊履
10017807, 153093, 100, 310810071.sitem, 归神·斩将封尊冠
10017807, 153093, 100, 310110071.sitem, 归神·太白重剑
10017807, 153093, 85, 311608571.sitem, 归神·昆仑玉虚戒
10017807, 153093, 85, 311208571.sitem, 归神·昆仑玉虚带
10018506, 153093, 105, 310510571.sitem, 归神·凤鸣岐山袍
10018506, 153093, 85, 311808571.sitem, 归神·昆仑玉虚镯
10018506, 153093, 85, 311608571.sitem, 归神·昆仑玉虚戒
10018555, 146092, 85, 311208571.sitem, 归神·昆仑玉虚带
10018925, 146092, 120, 310712071.sitem, 归神·阴阳道化钗
10018925, 146092, 105, 310510571.sitem, 归神·凤鸣岐山袍
10018925, 146092, 120, 310212071.sitem, 归神·风露中宵伞
10018925, 146092, 85, 311608571.sitem, 归神·昆仑玉虚戒
10018925, 146092, 105, 311210571.sitem, 归神·斩将封尊带
10021339, 146092, 120, 310712071.sitem, 归神·阴阳道化钗
10021339, 146092, 125, 310512571.sitem, 归神·阴阳道化袍
10021339, 146092, 105, 311810571.sitem, 归神·斩将封尊镯
10021339, 146092, 120, 310212071.sitem, 归神·风露中宵伞
10021339, 146092, 105, 311610571.sitem, 归神·凤鸣岐山戒
10021339, 146092, 125, 311212571.sitem, 归神·八卦游龙带
10021339, 146092, 100, 311310071.sitem, 归神·斩将封尊履
10021520, 146092, 105, 310510571.sitem, 归神·凤鸣岐山袍
10021520, 146092, 105, 311810571.sitem, 归神·斩将封尊镯
10021520, 146092, 100, 310310071.sitem, 归神·浮屠古琴
10021520, 146092, 85, 311208571.sitem, 归神·昆仑玉虚带
10021520, 146092, 100, 311310071.sitem, 归神·斩将封尊履
10021698, 153093, 80, 310808071.sitem, 归神·蓬莱碧游冠
10021698, 153093, 85, 310608571.sitem, 归神·蓬莱碧游甲
10021698, 153093, 85, 311808571.sitem, 归神·昆仑玉虚镯
10021698, 153093, 100, 310410071.sitem, 归神·勾陈剑
10021698, 153093, 85, 311608571.sitem, 归神·昆仑玉虚戒
10022619, 146088, 80, 310308071.sitem, 归神·璇玑古琴
10025366, 153093, 100, 310810071.sitem, 归神·斩将封尊冠
10025366, 153093, 105, 310610571.sitem, 归神·斩将封尊甲
10025366, 153093, 85, 311808571.sitem, 归神·昆仑玉虚镯
10025366, 153093, 100, 310410071.sitem, 归神·勾陈剑
10025366, 153093, 105, 311210571.sitem, 归神·斩将封尊带
10025366, 153093, 100, 311310071.sitem, 归神·斩将封尊履
10026679, 146092, 120, 310712071.sitem, 归神·阴阳道化钗
10026679, 146092, 125, 310512571.sitem, 归神·阴阳道化袍
10026679, 146092, 105, 311810571.sitem, 归神·斩将封尊镯
10026679, 146092, 120, 310312071.sitem, 归神·凤鸣古琴
10026679, 146092, 100, 311310071.sitem, 归神·斩将封尊履
10026697, 153093, 105, 311810571.sitem, 归神·斩将封尊镯
10026697, 153093, 120, 310312071.sitem, 归神·凤鸣古琴
10026697, 153093, 105, 311610571.sitem, 归神·凤鸣岐山戒
10026697, 153093, 105, 311210571.sitem, 归神·斩将封尊带
10027292, 146092, 120, 310812071.sitem, 归神·八卦游龙冠
10027292, 146092, 125, 310612571.sitem, 归神·八卦游龙甲
10027292, 146092, 105, 311810571.sitem, 归神·斩将封尊镯
10027292, 146092, 120, 310112071.sitem, 归神·破军重剑
10027292, 146092, 105, 311610571.sitem, 归神·凤鸣岐山戒
10027292, 146092, 105, 311210571.sitem, 归神·斩将封尊带
10027292, 146092, 100, 311310071.sitem, 归神·斩将封尊履
10027540, 146092, 80, 310708071.sitem, 归神·昆仑玉虚钗
10027540, 146092, 100, 310310071.sitem, 归神·浮屠古琴
10028308, 146092, 105, 311810571.sitem, 归神·斩将封尊镯
10028308, 146092, 85, 311208571.sitem, 归神·昆仑玉虚带
10029351, 146092, 80, 310208071.sitem, 归神·王不留行伞
10029351, 146092, 85, 311608571.sitem, 归神·昆仑玉虚戒
10029861, 146092, 80, 311308071.sitem, 归神·昆仑玉虚履
10029861, 146092, 85, 311608571.sitem, 归神·昆仑玉虚戒
10033197, 153093, 80, 310708071.sitem, 归神·昆仑玉虚钗
10033197, 153093, 105, 310510571.sitem, 归神·凤鸣岐山袍
10033197, 153093, 100, 310310071.sitem, 归神·浮屠古琴
10033197, 153093, 85, 311608571.sitem, 归神·昆仑玉虚戒
10034083, 146092, 85, 310508571.sitem, 归神·昆仑玉虚袍
10034083, 146092, 80, 310208071.sitem, 归神·王不留行伞
10034774, 146089, 85, 311608571.sitem, 归神·昆仑玉虚戒
10037513, 146092, 100, 310810071.sitem, 归神·斩将封尊冠
10037513, 146092, 105, 310610571.sitem, 归神·斩将封尊甲
10037513, 146092, 85, 311808571.sitem, 归神·昆仑玉虚镯
10037513, 146092, 100, 310410071.sitem, 归神·勾陈剑
10037513, 146092, 105, 311610571.sitem, 归神·凤鸣岐山戒
10037513, 146092, 85, 311208571.sitem, 归神·昆仑玉虚带
